Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
TCGAA8A09G,0.37528446,0.08551116,0.12736544,0.25236994,0.43860054,0.21025363,0.11961314,0.29974222,0.2772192,0.12072618,0.22033976,0.35232127,0.05496048,0.09761232,0.3155421,0.33041555,0.12389299,0.27639806,0.13148816,0.5967432,0.28201145,0.17019565,0.15378678,0.24238697,0.2107313,0.27565023,0.122326486,0.49321514,0.20144117,0.22778416,0.36992508,0.20755742,0.6566948,0.41333932,0.15339403,0.20384523,0.04636726,0.13213053,0.4031816,0.5017599,0.31111047,0.27211574,0.30525407,0.38766488,0.26674587,0.19775528,0.22856954,0.24629739,0.19163997,0.116412625,0.15809599,0.36156705,0.15486617,0.30514887,0.2927009,0.19195734,0.27916092,0.13037294,0.09513003,0.069824725,0.53832686,0.26455256,0.30934066,0.43977708,0.44078493,0.07253264,0.10305405,0.13951123,0.19440821,0.34309152,0.21212709,0.23923053,0.23107868,0.16863482,0.44686228,0.17140725,0.41188443,0.18208186,0.35154545,0.035563443,0.12856151,0.29945606,0.21173678,0.114753224,0.18939129,0.2849561,0.3983577,0.4390441,0.40641224,0.26086432,0.32642153,0.22855759,0.10028951,0.3514937,0.1610995,0.24484032,0.3975672,0.23705901,0.23283634,0.28919643
TCGAA8A09M,0.350008,0.23637822,0.15143861,0.38329965,0.29721016,0.21492375,0.20708236,0.27361798,0.05495299,0.17591377,0.09944381,0.11495259,0.46778628,0.4250634,0.32050493,0.30287343,0.31630084,0.28621316,0.26642942,0.22974573,0.18223962,0.24038497,0.24533346,0.0681842,0.13840173,0.1006539,0.2832914,0.21817367,0.2444287,0.14526498,0.42680472,0.48402256,0.3023315,0.2985262,0.17335919,0.08613626,0.5349057,0.3625995,0.33139843,0.39299256,0.11068113,0.26581368,0.05311685,0.4248234,0.25559133,0.35791886,0.35585922,0.3197922,0.23969239,0.32006213,0.19306251,0.43686542,0.2611997,0.3234757,0.42437664,0.21537432,0.27624103,0.20022425,0.29404578,0.40476805,0.4985627,0.08653529,0.46522376,0.42195627,0.12913005,0.14702818,0.18240334,0.19870853,0.3621211,0.20785254,0.28469828,0.04492195,0.2520475,0.13494498,0.21169534,0.24185652,0.07730457,0.26131588,0.29115418,0.023319095,0.14645997,0.23622034,0.48865086,0.24254492,0.42417395,0.2500506,0.11831641,0.39941475,0.20265943,0.20299385,0.19329514,0.1419569,0.37703332,0.19708529,0.33165112,0.4104405,0.044356506,0.37807563,0.32126817,0.1358574
TCGAANA04A,0.27563405,0.20470004,0.21513519,0.09209465,0.35058078,0.17536673,0.23996967,0.12302047,0.36466244,0.31336957,0.227122,0.20892766,0.3574118,0.319864,0.26469737,0.36383957,0.2526172,0.23110764,0.24469498,0.069064625,0.23461656,0.3027055,0.27828047,0.2157612,0.19157623,0.11966797,0.21741113,0.08511453,0.2970415,0.24979937,0.13110714,0.3305733,0.43801326,0.21214321,0.12095181,0.42375112,0.4030297,0.24422793,0.036086235,0.20952217,0.1630493,0.14598337,0.06932768,0.1825996,0.3374524,0.07288463,0.533098,0.32423162,0.4310182,0.4683107,0.23044047,0.23616052,0.118666366,0.4036413,0.40258408,0.3826106,0.6028544,0.48108453,0.29798004,0.20401621,0.33014688,0.31304222,0.3334329,0.08604865,0.21895382,0.29659706,0.12473174,0.5523411,0.15101062,0.20908898,0.29465288,0.2768414,0.19996859,0.049955294,0.12080347,0.45500356,0.26534536,0.20604703,0.1612955,0.3824446,0.12092289,0.2706166,0.33061612,0.42991778,0.17449465,0.41138616,0.03765451,0.09130879,0.08632529,0.4325887,0.33281717,0.20771739,0.30168444,0.3185127,0.0949909,0.25495285,0.17328651,0.24675736,0.2666377,0.23734313
TCGAANA0AJ,0.22590715,0.30496904,0.29544994,0.32023543,0.39955044,0.057024658,0.15230003,0.23263037,0.43200225,0.09915438,0.21541235,0.12693441,0.54296595,0.56073356,0.22501919,0.46558136,0.1853511,0.2906242,0.36032623,0.27004617,0.18129435,0.41364413,0.38132897,0.08005553,0.25654072,0.17585352,0.44044858,0.13659799,0.10084498,0.059308134,0.37803334,0.4733945,0.5071089,0.25372833,0.3939457,0.065251574,0.1393794,0.23899408,0.32555652,0.3429157,0.105062425,0.19016874,0.111342885,0.3448286,0.12121456,0.27314714,0.06475898,0.2539386,0.4927069,0.1616278,0.3216291,0.30660984,0.48956612,0.24129564,0.27278093,0.3385744,0.45766193,0.4445754,0.3634935,0.4891013,0.47978643,0.20694454,0.066939235,0.1940788,0.30699232,0.12644169,0.17131104,0.25348684,0.11173738,0.058217525,0.6150683,0.08911647,0.2410518,0.45064515,0.08893698,0.31227967,0.14058994,0.28790393,0.062932745,0.092385545,0.44952363,0.1377666,0.17412989,0.35197198,0.32895413,0.36784336,0.40097898,0.37454522,0.23088261,0.11498378,0.39425167,0.19096266,0.53824204,0.20411538,0.23851857,0.34196398,0.10585362,0.18995228,0.18017988,0.2462536
TCGAANA0FL,0.15464485,0.23986092,0.09804845,0.071530275,0.37005675,0.3643503,0.17697957,0.27343917,0.14580598,0.18396544,0.44679993,0.09299088,0.33124793,0.034278978,0.3732645,0.30739108,0.40754366,0.38530287,0.19892831,0.402461,0.024060842,0.11860654,0.31678122,0.395912,0.75593317,0.44867355,0.035435654,0.29040027,0.56362873,0.61203766,0.3445336,0.2950329,0.12199265,0.21947438,0.35228348,0.43205786,0.20307636,0.06905988,0.36918694,0.25928396,0.22664413,0.04846104,0.16581753,0.33649644,0.22196291,0.51712763,0.1641387,0.186633,0.2548771,0.15085681,0.3074627,0.31191158,0.21224257,0.13990644,0.13887548,0.2908643,0.47818512,0.31634128,0.29581603,0.25411388,0.1415965,0.12379648,0.2806637,0.04823522,0.41121885,0.08303723,0.026240028,0.07080738,0.15570465,0.04389308,0.060341466,0.14366361,0.056730457,0.08390339,0.07272406,0.36396465,0.18390799,0.058611326,0.12962842,0.35485438,0.096481964,0.138065,0.582661,0.32639074,0.06394248,0.37395683,0.3051802,0.109605946,0.16590014,0.22672571,0.06285868,0.2574075,0.22687677,0.050063536,0.17693743,0.09843599,0.43205756,0.35753465,0.17196542,0.26630613
TCGAANA0FV,0.35148865,0.0900451,0.17691517,0.14384268,0.13400203,0.29977313,0.1790824,0.36855194,0.42482018,0.21326874,0.14928257,0.2654022,0.10192293,0.033808995,0.3724696,0.25331435,0.08703366,0.26062942,0.31212705,0.38601136,0.06374615,0.09268902,0.20831142,0.5195148,0.16007735,0.206453,0.29043484,0.198766,0.21088056,0.21202624,0.13896394,0.18753761,0.45031136,0.5318223,0.33982915,0.297366,0.10509944,0.24141476,0.12172042,0.21794009,0.1433684,0.34950376,0.06788137,0.36392158,0.42423773,0.33580083,0.4687522,0.090118594,0.41992164,0.37359688,0.13204262,0.19529971,0.038535774,0.10370229,0.40920848,0.29270765,0.34936386,0.1849227,0.18869737,0.031990223,0.44156432,0.12730858,0.24264632,0.19604543,0.5008723,0.11472842,0.044665866,0.20600873,0.31042275,0.4428895,0.14356628,0.23857683,0.20603807,0.16659835,0.33440912,0.28625804,0.33340505,0.34032023,0.28811836,0.04162664,0.16713473,0.4156474,0.26295066,0.43924993,0.2127889,0.13267303,0.37153786,0.19723026,0.48898655,0.26128343,0.07507746,0.35012218,0.25028688,0.21126302,0.31209219,0.115523234,0.30964807,0.42755556,0.2795695,0.1587848
TCGAANA0FW,0.16944316,0.095653065,0.11953438,0.31760386,0.106318645,0.2732981,0.3271583,0.14413364,0.08507866,0.1067965,0.38456172,0.2684847,0.11833703,0.23311251,0.29395834,0.1218397,0.41204363,0.1011806,0.3206867,0.22333257,0.3158822,0.34641054,0.3896963,0.23887384,0.3463342,0.11770996,0.21264975,0.14301445,0.4112001,0.12743215,0.33495212,0.06523789,0.48418567,0.21607831,0.26036066,0.3463341,0.32689595,0.22257745,0.03706803,0.45499167,0.2924395,0.32597798,0.19692548,0.21747354,0.1297068,0.30190724,0.31489235,0.19421765,0.34285766,0.11207209,0.24556524,0.33380035,0.44001615,0.28139603,0.19280024,0.08069873,0.4743636,0.4703118,0.20569208,0.32069716,0.49782324,0.1556854,0.28246397,0.31305256,0.09782037,0.12787567,0.34809536,0.3283406,0.22787024,0.47285187,0.30092102,0.054603055,0.24394906,0.16091134,0.2894479,0.31806162,0.6616945,0.41617435,0.35530788,0.12797719,0.086506695,0.39705184,0.11901981,0.37451473,0.23430213,0.12985764,0.28526133,0.27507207,0.110012196,0.04428934,0.5013707,0.15708444,0.4030706,0.16258733,0.48017734,0.18484002,0.051256116,0.14769681,0.12702627,0.12777129
TCGAANA0XU,0.27968007,0.08153537,0.20059434,0.22037002,0.49262965,0.34031004,0.32451898,0.36110312,0.2699362,0.5541785,0.37216812,0.122663066,0.14058104,0.2278049,0.06868188,0.17130429,0.07946149,0.23284456,0.10600044,0.21096332,0.089897156,0.18585283,0.27649048,0.20845924,0.47405216,0.58698815,0.21037173,0.45347035,0.31628138,0.22001435,0.059185643,0.2545711,0.24625556,0.4430706,0.23485947,0.32057023,0.2150653,0.33331186,0.22622225,0.06756651,0.19836013,0.04308538,0.18602568,0.22313127,0.35423058,0.37485123,0.35941917,0.3995235,0.24615487,0.12941207,0.35321108,0.29274046,0.065615326,0.05895908,0.15130657,0.5850994,0.42401773,0.08325687,0.25636026,0.23602428,0.25568932,0.087154835,0.4095542,0.124179214,0.347681,0.30827677,0.28404143,0.13732424,0.277914,0.24731064,0.09938677,0.033206873,0.27564937,0.16435136,0.11524636,0.22586067,0.13452496,0.13361847,0.20116138,0.16884199,0.28898472,0.4033149,0.37366095,0.10633108,0.31574184,0.23582217,0.14041996,0.381049,0.42863107,0.16362017,0.043288462,0.153504,0.15858918,0.246218,0.3041997,0.24723563,0.16559315,0.24486853,0.24394056,0.28313565
TCGAAOA03U,0.22508806,0.06530106,0.073242016,0.2189227,0.15023775,0.33193004,0.18856022,0.55765975,0.4025613,0.4118114,0.3337568,0.20502467,0.19902438,0.16537197,0.113093436,0.024468163,0.08763911,0.25451648,0.12386732,0.16974741,0.110428035,0.30769572,0.20874767,0.30408514,0.39299247,0.48387414,0.3774915,0.3542647,0.30503416,0.4026379,0.043487974,0.3207956,0.10305654,0.11516563,0.03866644,0.47205347,0.3806677,0.10862721,0.1679645,0.2621035,0.23536837,0.23034376,0.2829593,0.31542078,0.34437355,0.26552743,0.3776374,0.12835556,0.056171447,0.5648032,0.097306736,0.16879483,0.15253496,0.41750807,0.16914612,0.3955682,0.21354756,0.3379522,0.42009515,0.3578453,0.024648119,0.13519968,0.26563084,0.05785948,0.38532758,0.15518841,0.0827215,0.12617572,0.23052578,0.21361819,0.21134795,0.08163096,0.1023036,0.122125365,0.40949687,0.0318243,0.121184744,0.112601146,0.2850421,0.4780128,0.114267066,0.4336843,0.41127077,0.31245047,0.3741134,0.14132139,0.13542719,0.1281173,0.2090714,0.2780258,0.1951038,0.30419916,0.08124301,0.26917946,0.25946298,0.36315966,0.40897563,0.12879057,0.24233761,0.28154135
TCGAAOA0J3,0.34920093,0.19360878,0.30503806,0.1598177,0.22452417,0.34845346,0.26043487,0.111541845,0.05895263,0.05437492,0.10640135,0.16139607,0.33434162,0.5470343,0.36739764,0.31253177,0.1420666,0.41740805,0.28543708,0.23578298,0.27098593,0.20579526,0.12472535,0.21951981,0.21397679,0.052799974,0.111114755,0.2630556,0.25134596,0.17000699,0.1748483,0.12562697,0.43914437,0.06197861,0.08126163,0.10983753,0.44542792,0.3145696,0.061557733,0.6394699,0.14126612,0.3418694,0.11214821,0.17247164,0.04041504,0.22859916,0.25258532,0.13013282,0.36880293,0.45009392,0.4501189,0.3794945,0.33454174,0.47906244,0.24407876,0.19946398,0.4545213,0.19545767,0.38759398,0.36509293,0.14294034,0.15518582,0.11608913,0.44532716,0.15976277,0.109199494,0.08392462,0.44457746,0.25065744,0.084587604,0.2623131,0.06959804,0.38767087,0.38076597,0.26499724,0.63922405,0.29936716,0.28559706,0.23844913,0.061321605,0.1996514,0.1971964,0.16282408,0.44939578,0.10271287,0.42240575,0.028015751,0.047261406,0.31242323,0.32351238,0.33190015,0.20598927,0.7070028,0.16087389,0.3337634,0.19932635,0.2363593,0.15412351,0.15797041,0.30501175
TCGAAOA0JJ,0.2732394,0.07593214,0.31889832,0.23030931,0.33984974,0.2151947,0.045132585,0.18006,0.054358896,0.24235615,0.55107903,0.33234882,0.44209108,0.14102529,0.18636212,0.4108408,0.26550004,0.28647864,0.25927243,0.27647308,0.634949,0.18394361,0.2556394,0.05627601,0.20888384,0.36639875,0.25756884,0.24681628,0.25325593,0.25314474,0.16917063,0.10737092,0.37777382,0.27894905,0.2208225,0.38497123,0.19067967,0.19734773,0.24055749,0.3142627,0.422027,0.34827042,0.17368594,0.09492721,0.07198038,0.21096131,0.23085341,0.22814997,0.07586008,0.113257736,0.15618637,0.32136017,0.4939604,0.4181004,0.18034232,0.23688038,0.21738088,0.29942238,0.33969468,0.28620306,0.10232632,0.44480374,0.17046452,0.29169577,0.36750618,0.35307795,0.055271383,0.30865952,0.32525927,0.34594375,0.36094505,0.44745725,0.2321051,0.33399385,0.23462658,0.24606276,0.5249683,0.24348187,0.31713384,0.27296662,0.2619024,0.21556887,0.31963056,0.31854278,0.25000888,0.17319678,0.19355014,0.4005546,0.14729233,0.11581814,0.22876072,0.23800233,0.042615913,0.36420006,0.2038405,0.24266556,0.528635,0.35784137,0.34040955,0.09936473
TCGAAOA12E,0.13363644,0.22808973,0.3179596,0.24538054,0.2300187,0.27325773,0.07880135,0.3299964,0.2630705,0.14679693,0.29517496,0.08853675,0.12157226,0.455194,0.38040745,0.37661713,0.27371088,0.22483176,0.3488174,0.3163014,0.29574335,0.54983175,0.056032777,0.13742262,0.27304813,0.2787826,0.15313268,0.28195775,0.22898999,0.21520898,0.15006435,0.06961179,0.21397386,0.31137145,0.2393339,0.2883255,0.074199766,0.1418112,0.10943548,0.30053192,0.2706812,0.2866043,0.1728949,0.1872172,0.18604743,0.32624066,0.436787,0.4539232,0.07316862,0.4163917,0.24110308,0.45753837,0.6023598,0.06669015,0.2977214,0.113229394,0.34649533,0.16480416,0.3127361,0.33690193,0.04668569,0.25567606,0.18697223,0.34756777,0.44500077,0.4237929,0.19641533,0.3155424,0.2753073,0.57882786,0.41866553,0.47908112,0.43933985,0.25356436,0.36430666,0.32909727,0.08575702,0.52283615,0.3570531,0.4066645,0.35091135,0.24556378,0.34794885,0.24380845,0.0776884,0.21179572,0.06158661,0.36094287,0.112960964,0.20165484,0.25724098,0.11006032,0.5786471,0.3896803,0.115975484,0.09535056,0.2711803,0.38672194,0.13771956,0.12812686
TCGAARA0U4,0.19952172,0.40088326,0.30248287,0.10191837,0.31184947,0.20999244,0.19749072,0.36645398,0.093825415,0.38027063,0.34054384,0.08546318,0.5605833,0.17325208,0.13659552,0.08285519,0.2013939,0.07280363,0.16498262,0.43395433,0.05835835,0.36423317,0.08784181,0.23557289,0.63650954,0.73942804,0.09955014,0.21431804,0.15666807,0.12232758,0.060781904,0.21919757,0.4011373,0.123445734,0.15763082,0.2508533,0.35387832,0.08884806,0.4274178,0.27461582,0.25841022,0.09670757,0.12796876,0.50589114,0.08852965,0.36266193,0.29935947,0.05903117,0.10940769,0.22256106,0.36055243,0.106625825,0.37978914,0.09982554,0.17331848,0.25589013,0.47701937,0.0977688,0.22230466,0.26557714,0.078649625,0.19416182,0.13062482,0.21552159,0.333666,0.1640816,0.11941959,0.29526445,0.21114698,0.21219447,0.16882391,0.3956472,0.16026786,0.2879789,0.18346402,0.21248484,0.18102777,0.2288584,0.34168655,0.33769512,0.057844404,0.49163067,0.42979258,0.067635044,0.23236695,0.23104867,0.10589233,0.27845734,0.21966285,0.1659875,0.52009636,0.08124007,0.20580696,0.46044946,0.31620264,0.21068887,0.24405044,0.22651091,0.18218702,0.15301496
TCGAARA1AH,0.08535655,0.27972245,0.19535878,0.17629763,0.48194015,0.045321777,0.47517395,0.40274727,0.27615085,0.42626792,0.40987134,0.09248047,0.20791097,0.12573473,0.24274726,0.055357262,0.0844347,0.2790906,0.30070361,0.14228311,0.120401666,0.356045,0.058822185,0.40443948,0.5021769,0.5671611,0.09785542,0.47100735,0.2233794,0.4119526,0.062661245,0.10202694,0.17807451,0.096603386,0.13282901,0.26110405,0.036598776,0.44594672,0.23115069,0.27152967,0.09842422,0.044250622,0.3407167,0.40267155,0.25690413,0.27605397,0.46026987,0.22656354,0.27490503,0.42667183,0.47215182,0.16354747,0.26037106,0.06328807,0.116740525,0.3080438,0.12001133,0.18269394,0.20527437,0.34676534,0.20552792,0.24157196,0.20169708,0.30594677,0.31454617,0.083572485,0.34281167,0.05715833,0.21645847,0.4658624,0.113502264,0.24317606,0.23407635,0.11037963,0.2595922,0.37530732,0.062790446,0.2258908,0.50288093,0.2449879,0.20353125,0.22188078,0.32098913,0.17001219,0.10828808,0.1851415,0.18426736,0.19831274,0.3600503,0.067305654,0.13108045,0.49816772,0.25738564,0.11606833,0.059951514,0.15269215,0.1467691,0.22438264,0.07421502,0.14866085
TCGAARA1AX,0.44184527,0.1408406,0.28844693,0.1403463,0.5251354,0.26275474,0.33538327,0.18014355,0.21455178,0.2735013,0.18032058,0.11707764,0.2640149,0.11202955,0.11089738,0.25560096,0.2755838,0.15527605,0.24855176,0.4270906,0.19042969,0.43676007,0.26354015,0.20168474,0.28201717,0.29787147,0.29627734,0.4311657,0.1944103,0.089473695,0.13073458,0.23171031,0.20123479,0.27139267,0.24549125,0.20043138,0.20654124,0.14567277,0.10456897,0.11122072,0.42965567,0.10853256,0.4462418,0.19214794,0.23531233,0.3252113,0.08543527,0.2408791,0.26344135,0.20679227,0.26149112,0.060382657,0.29735875,0.29225698,0.24864456,0.20651439,0.25173092,0.38530168,0.34862006,0.33721972,0.044067744,0.22377165,0.43642816,0.21900582,0.3055394,0.22621831,0.46686134,0.2222833,0.3457292,0.26205122,0.098621055,0.39368027,0.36641937,0.3317368,0.38455763,0.057998143,0.21215007,0.42888105,0.2869171,0.29145145,0.22687921,0.34489286,0.21738744,0.070057735,0.23095787,0.35481974,0.3669709,0.30303824,0.14213023,0.20315632,0.25159678,0.17089823,0.13813865,0.37934607,0.19398296,0.16001749,0.3284269,0.29024443,0.13743678,0.24300113
TCGAB6A0I9,0.34630284,0.16100998,0.22948244,0.061031345,0.22579478,0.21505694,0.17030986,0.5337584,0.18250582,0.15748979,0.07956358,0.4763346,0.065957196,0.24618796,0.45583582,0.06853167,0.07275329,0.2903434,0.21313182,0.34266356,0.1506571,0.49192357,0.18549497,0.29416668,0.26300243,0.43774578,0.47675988,0.27177027,0.24415387,0.16023785,0.28712887,0.2738236,0.37910646,0.29718217,0.27594092,0.10084067,0.19439852,0.42523748,0.20264989,0.570631,0.26993763,0.56575644,0.26060414,0.37641776,0.085732475,0.2566096,0.4033871,0.29735664,0.18514487,0.14929393,0.08063534,0.28661665,0.08905004,0.30570903,0.47339487,0.09563102,0.1269576,0.33226627,0.49242443,0.35706335,0.39867517,0.26646018,0.22264412,0.38754803,0.32063663,0.29803374,0.07097548,0.11370595,0.2998349,0.24755895,0.060240664,0.28200927,0.11347009,0.4473339,0.31120354,0.07740462,0.33407515,0.44048133,0.25942266,0.10780254,0.12826371,0.37448674,0.3273089,0.058996353,0.27425063,0.24041446,0.3761691,0.26772588,0.24487866,0.19344534,0.18856458,0.34256834,0.32041976,0.15403119,0.15521355,0.19371241,0.28025925,0.2173413,0.17500605,0.19573112
TCGAB6A0IJ,0.21930584,0.25403625,0.5871048,0.119270235,0.5574007,0.2417222,0.20477879,0.33490586,0.29956347,0.36913058,0.249309,0.05174422,0.30536988,0.37338153,0.101452895,0.26289117,0.048245836,0.084374875,0.2568564,0.24150799,0.25867185,0.22712237,0.1250197,0.23353301,0.6961782,0.55989945,0.14163192,0.19258466,0.07991189,0.13246842,0.10424189,0.29081243,0.33431244,0.1800943,0.17720485,0.23686445,0.39915293,0.13981211,0.35031018,0.18021141,0.0884332,0.14006466,0.1335752,0.3110062,0.16981527,0.33805764,0.33311573,0.089557745,0.24308553,0.19577503,0.33862752,0.2444362,0.2902324,0.18151052,0.077321544,0.3391704,0.3383063,0.20058496,0.19707829,0.32827,0.1982209,0.14931886,0.20101675,0.300081,0.36825904,0.35361803,0.08896989,0.31680244,0.11402546,0.16736147,0.20451163,0.38171065,0.08585372,0.22057186,0.1431852,0.31673762,0.23634467,0.13582367,0.15718448,0.3672592,0.1491386,0.4276851,0.47026914,0.12024149,0.315936,0.14052123,0.24512804,0.3172276,0.395625,0.36423275,0.5062569,0.06827916,0.114387795,0.3392539,0.24383734,0.12818874,0.4174291,0.2847504,0.24766079,0.17270972
TCGAB6A0RT,0.23622878,0.1939667,0.5529246,0.18107587,0.51546764,0.18165493,0.25045305,0.29821482,0.14437822,0.37907106,0.28834724,0.10411248,0.078421175,0.23687214,0.0821446,0.19493467,0.046988487,0.1878689,0.14254008,0.29727778,0.48838943,0.26496458,0.4195816,0.27410266,0.62561965,0.47082144,0.22667983,0.3525027,0.25102466,0.04347706,0.22913359,0.094770715,0.296975,0.29347602,0.14405818,0.34820014,0.20099936,0.20201346,0.33383608,0.08403772,0.40044516,0.28791752,0.17052498,0.2669657,0.24380389,0.24116555,0.19491036,0.16038051,0.11752112,0.1356619,0.27809167,0.15348217,0.22942084,0.42602324,0.07928985,0.36119378,0.1908839,0.31225365,0.14922462,0.40405,0.17417985,0.14309566,0.341946,0.33296448,0.32392967,0.25682664,0.13856426,0.36545515,0.14370783,0.38584903,0.22258696,0.3978716,0.29216552,0.264786,0.28854382,0.08662683,0.29696223,0.07686696,0.14449269,0.10651012,0.24592122,0.2678698,0.31257266,0.08049236,0.21852806,0.09710938,0.3920931,0.40703776,0.27586192,0.22507714,0.48795962,0.15219948,0.078237444,0.26718134,0.14301085,0.35135806,0.090118825,0.19495706,0.2710142,0.18801674
TCGAB6A0X0,0.19030753,0.07232706,0.3329432,0.10335214,0.23712157,0.10671228,0.31395686,0.34045258,0.027574793,0.31483352,0.17740142,0.47117376,0.3431926,0.28544986,0.4130321,0.1557806,0.41208437,0.28770506,0.28716338,0.088167876,0.24631792,0.22692126,0.09285789,0.15117611,0.08722814,0.23877004,0.08424789,0.3901398,0.19349891,0.09708455,0.13396373,0.20386967,0.12329911,0.059438974,0.49498987,0.2511593,0.35207957,0.3348751,0.30783474,0.43984473,0.2029607,0.28135344,0.25276056,0.20517197,0.3872434,0.061801527,0.2955948,0.24478069,0.2027553,0.4682439,0.12736681,0.35773355,0.21676417,0.35535872,0.20594072,0.6195078,0.19467622,0.13780877,0.24655348,0.1733697,0.46219224,0.35308078,0.538345,0.16195911,0.4114213,0.19921723,0.29479703,0.13273938,0.14199665,0.27880815,0.23054229,0.1473419,0.5386096,0.050548125,0.30343685,0.322192,0.32318804,0.21487498,0.13199902,0.45665193,0.25474223,0.20538165,0.42565674,0.23897922,0.12267196,0.23805067,0.36876643,0.05207062,0.19014522,0.31963128,0.26636058,0.40743884,0.1929146,0.21128055,0.13598269,0.21536848,0.32070816,0.29210672,0.33059436,0.3877362
TCGABHA0AU,0.3356135,0.33001542,0.5039017,0.4765098,0.4989723,0.46655798,0.42169908,0.1438789,0.06615566,0.2344702,0.33022445,0.17853008,0.37067586,0.2881506,0.23846662,0.26374376,0.43919325,0.39324176,0.26850173,0.51667595,0.24818158,0.15273978,0.3374489,0.32712948,0.052479006,0.19580926,0.12766099,0.35999477,0.057197746,0.09357688,0.40542552,0.056043185,0.30358928,0.38398314,0.14934541,0.35721114,0.33708334,0.2698021,0.3091805,0.08254377,0.19609159,0.30684423,0.08332988,0.23887461,0.18151832,0.19288747,0.30372623,0.19898376,0.29539055,0.36027735,0.13211642,0.1169311,0.4182181,0.25806087,0.48106968,0.24582118,0.32285103,0.23583469,0.1663487,0.4051665,0.09257001,0.16648695,0.2226651,0.19339174,0.33062077,0.2763592,0.21875927,0.02296123,0.2999676,0.45712382,0.22975653,0.25896394,0.19723977,0.2582952,0.36438137,0.15046924,0.18060315,0.2823221,0.12163872,0.0922811,0.10152187,0.21947078,0.31719923,0.26182562,0.2498365,0.071382046,0.16499005,0.44737548,0.077622116,0.06529167,0.41998067,0.09007863,0.32238913,0.2620905,0.37852812,0.1310156,0.5318894,0.09192773,0.11856194,0.08298913
TCGABHA0AZ,0.2859057,0.21894759,0.43203023,0.16090891,0.303256,0.34888226,0.09361284,0.12079941,0.355778,0.27797213,0.4467191,0.12770796,0.09602359,0.16054565,0.19865675,0.45544016,0.43708736,0.19683087,0.26795194,0.254483,0.29315126,0.35815072,0.26479453,0.37571406,0.1502146,0.26221144,0.23829684,0.101177454,0.23681234,0.27639914,0.2950282,0.22852845,0.40260294,0.15409428,0.1516236,0.14997725,0.34622213,0.060990423,0.26228848,0.045952655,0.14921767,0.28641897,0.1534463,0.15158704,0.27273333,0.077125646,0.1073571,0.25399366,0.18624336,0.3308829,0.20083287,0.076113716,0.36385503,0.36836615,0.40466353,0.30476668,0.33851397,0.49602902,0.47204912,0.44382766,0.16677935,0.22735149,0.35862163,0.14694053,0.15344395,0.18120526,0.17421827,0.3231414,0.08038853,0.147614,0.21093807,0.37116,0.19632953,0.13809666,0.12692256,0.17866416,0.36238885,0.49349314,0.281288,0.3346297,0.11043584,0.33158594,0.3178827,0.36578655,0.2922698,0.19965868,0.15965053,0.29859832,0.09000496,0.20264307,0.30468845,0.28740272,0.11181268,0.51591426,0.14946802,0.1556304,0.4089139,0.17774309,0.34148902,0.24374649
